Time (s),Accel_X (m/s^2),Accel_Y (m/s^2),Accel_Z (m/s^2)
2.952382869E1,4.974080086E0,8.030014038E0,2.027917206E-1
2.953371583E1,4.847260475E0,8.255238533E0,5.931209326E-1
2.954360302E1,4.368396759E0,8.635697365E0,6.529414654E-1
2.955349015E1,3.147459030E0,8.997312546E0,4.782654345E-1
2.956337734E1,1.435693622E0,9.088239670E0,8.614161611E-1
2.957326447E1,-4.636093974E-2,8.951848984E0,1.538884044E0
2.958315166E1,-4.893322289E-1,8.724530220E0,1.479063511E0
2.959303880E1,2.455634177E-1,8.597412109E0,8.757730722E-1
2.960292598E1,1.315753341E0,8.463413239E0,3.131606579E-1
2.961281317E1,1.993520379E0,8.456234932E0,4.280161560E-1
2.962270031E1,2.299801588E0,8.630910873E0,8.279166222E-1
2.963258750E1,2.594418049E0,8.705088615E0,1.012163997E0
2.964247463E1,2.515155792E0,8.580661774E0,1.127019525E0
2.965236182E1,1.895115495E0,8.267202377E0,1.826022744E0
2.966224901E1,7.603194118E-1,7.862515926E0,2.530110836E0
2.967213614E1,-4.989035130E-1,7.503293514E0,2.723929405E0
2.968202333E1,-1.861017823E0,7.290332317E0,2.941676378E0
2.969191046E1,-2.749353170E0,7.118049145E0,3.186043262E0
2.970179765E1,-2.543570518E0,7.051050186E0,2.824428082E0
2.971168479E1,-1.796411633E0,7.280761242E0,2.268994093E0
2.972157197E1,-1.056730270E0,7.807481289E0,1.972284079E0
2.973145911E1,-5.682953596E-1,8.482556343E0,1.766202211E0
2.974134630E1,-2.763710022E-1,9.030811310E0,1.529312730E0
2.975123348E1,-1.420738399E-1,9.325428009E0,1.651346684E0
2.976112062E1,-3.553341627E-1,9.334999084E0,2.180459738E0
2.977100781E1,-7.501499057E-1,9.291928291E0,2.941676378E0
2.978089494E1,-3.696911037E-1,9.550353050E0,2.829213619E0
2.979078213E1,4.348955154E-1,1.039053345E1,2.695215702E0
2.980066927E1,2.886342406E-1,1.111615658E1,3.806083441E0
2.981055645E1,-1.240977645E0,1.051765156E1,5.391029358E0
2.982044364E1,-3.034099102E0,9.488140106E0,5.697310925E0
2.983033078E1,-3.603889942E0,9.466604233E0,5.263910770E0
2.984021796E1,-2.517249346E0,1.034746265E1,3.844368696E0
2.985010510E1,-1.164407372E0,1.140808105E1,1.888236165E0
2.985999229E1,2.766701281E-1,1.202094269E1,9.930213690E-1
2.986987942E1,1.052542806E0,1.172423267E1,7.103692293E-1
2.987976661E1,9.161519408E-1,1.092443180E1,9.762716293E-1
2.988965374E1,3.104687333E-1,1.024935627E1,1.368993640E0
2.989954093E1,-6.550352275E-2,1.000289631E1,1.543669701E0
2.990942812E1,4.695914313E-2,9.928718567E0,1.806880236E0
2.991931526E1,4.217349738E-2,9.677172661E0,1.677667737E0
2.992920244E1,1.106680464E-2,9.567103386E0,1.687239051E0
2.993908958E1,-9.900303930E-2,9.586245537E0,1.701596022E0
2.994897676E1,-4.271188378E-1,9.631709099E0,1.672882080E0
2.995886395E1,-7.573283911E-1,9.689137459E0,1.830808401E0
2.996875109E1,-9.825528264E-1,9.725028992E0,1.936391711E0
2.997863828E1,-1.238584876E0,9.646066666E0,1.912463546E0
2.998852541E1,-1.217049360E0,9.461818695E0,1.861915112E0
2.999841260E1,-1.097408295E0,9.227023125E0,1.780559182E0
3.000829973E1,-1.054337502E0,9.076275826E0,1.605883121E0
3.001818692E1,-9.825528264E-1,9.042776108E0,1.342672586E0
3.002807406E1,-8.844470978E-1,8.944669724E0,1.550848126E0
3.003796124E1,-7.429714203E-1,8.870492935E0,1.708774447E0
3.004784843E1,-5.395814776E-1,8.889635086E0,1.486241937E0
3.005773557E1,-3.481557071E-1,8.899206161E0,1.277767301E0
3.006762276E1,-2.114657015E-1,9.045168877E0,1.040877819E0
3.007750989E1,2.542374097E-2,9.210273743E0,7.510471940E-1
3.008739708E1,2.551347017E-1,9.382855415E0,4.615156651E-1
3.009728427E1,3.248256743E-1,9.459425926E0,5.931209326E-1
3.010717140E1,2.072782665E-1,9.404391289E0,4.399802685E-1
3.011705859E1,-5.353940651E-2,9.339784622E0,4.399802685E-1
3.012694572E1,-1.085743308E-1,9.327820778E0,4.902295470E-1
3.013683291E1,-5.353940651E-2,9.229415894E0,5.165506005E-1
3.014672005E1,1.345962752E-2,9.291928291E0,6.649056077E-1
3.015660723E1,4.935196787E-2,9.390034676E0,8.207381964E-1
3.016649442E1,1.426720470E-1,9.435498238E0,1.076770186E0
3.017638156E1,4.109672904E-1,9.401998520E0,1.237089276E0
3.018626875E1,7.292127013E-1,9.411569595E0,9.379864931E-1
3.019615588E1,1.205683470E0,9.416355133E0,5.644070506E-1
3.020604307E1,1.770688772E0,9.492925644E0,3.179463148E-1
3.021593020E1,2.038984060E0,9.543174744E0,2.844468057E-1
3.022581739E1,1.969292998E0,9.514460564E0,1.740778536E-1
3.023570458E1,1.749153376E0,9.559925079E0,-6.041877344E-2
3.024559171E1,1.593619823E0,9.646066666E0,1.645065546E-1
3.025547890E1,1.569691658E0,9.612566948E0,6.625127792E-1
3.026536604E1,1.720439434E0,9.531210899E0,8.733802438E-1
3.027525322E1,1.864008784E0,9.311071396E0,8.039883971E-1
3.028514041E1,1.899901152E0,9.057132721E0,8.327022791E-1
3.029502755E1,1.878365755E0,8.868100166E0,9.260223508E-1
3.030491473E1,1.768295884E0,8.966205597E0,8.231309652E-1
3.031480187E1,1.820937991E0,9.231808662E0,6.409773827E-1
3.032468906E1,1.995913148E0,9.318249702E0,3.705884218E-1
3.033457619E1,2.445763826E0,9.289535522E0,5.907281041E-1
3.034446338E1,3.022733212E0,9.224630356E0,4.734797776E-1
3.035435057E1,3.422633648E0,9.138488770E0,4.830510616E-1
3.036423770E1,3.398705482E0,9.028418541E0,5.165506005E-1
3.037412489E1,3.101995468E0,8.942276955E0,5.835496187E-1
3.038401203E1,2.740380049E0,8.985347748E0,4.016951025E-1
3.039389921E1,2.519941330E0,9.143274307E0,3.849453330E-1
3.040378640E1,2.618346214E0,9.356534958E0,5.739783049E-1
3.041367354E1,2.723630428E0,9.473783493E0,6.481558084E-1
3.042356072E1,2.812164783E0,9.521639824E0,4.974080026E-1
3.043344786E1,2.941377163E0,9.533603668E0,5.141577721E-1
3.044333505E1,3.063411236E0,9.540781975E0,5.787639618E-1
3.045322218E1,2.958127022E0,9.485747337E0,5.261218548E-1
3.046310937E1,2.912663460E0,9.344570160E0,3.011965454E-1
3.047299656E1,3.068196774E0,9.198308945E0,2.198405862E-1
3.048288369E1,3.053839922E0,9.071489334E0,3.155534863E-1
3.049277088E1,2.970091105E0,8.918349266E0,2.099701911E-1
3.050265802E1,2.943770170E0,8.801100731E0,2.075773627E-1
3.051254520E1,2.840878725E0,8.755637169E0,3.107678294E-1
3.052243239E1,2.644667149E0,8.880064011E0,4.998008311E-1
3.053231953E1,2.582453728E0,9.073882103E0,4.471587241E-1
3.054220671E1,2.656631231E0,9.303893089E0,1.142572835E-1
3.055209385E1,2.706880569E0,9.473783493E0,2.413759828E-1
3.056198104E1,2.383550406E0,9.385248184E0,5.165506005E-1
3.057186822E1,2.228017092E0,9.016454697E0,8.566305041E-1
3.058175536E1,2.283051968E0,8.626125336E0,9.308080077E-1
3.059164255E1,2.594418049E0,8.410771370E0,6.074778438E-1
3.060152968E1,3.058625460E0,8.338987350E0,3.538386524E-1
3.061141687E1,3.427419424E0,8.298309326E0,3.299104273E-1
3.062130406E1,3.832105398E0,8.441878319E0,-5.324030295E-2
3.063119119E1,4.167100430E0,8.609375954E0,-3.308077157E-1
3.064107838E1,4.310968876E0,8.753244400E0,-6.062814593E-1
3.065096552E1,4.377968311E0,9.047561646E0,-1.262213945E0
3.066085270E1,4.416253090E0,9.454640388E0,-1.664507270E0
3.067073984E1,4.447360039E0,9.784850121E0,-1.530509233E0
3.068062703E1,4.248755932E0,9.753743172E0,-1.137787223E0
3.069051421E1,4.224827290E0,9.411569595E0,-7.043871880E-1
3.070040135E1,4.538287163E0,8.978169441E0,-4.651049078E-1
3.071028854E1,5.026721954E0,8.592626572E0,-4.459623098E-1
3.072017572E1,5.749653816E0,8.434700012E0,-1.633101404E-1
3.073006286E1,6.530312061E0,8.628518105E0,7.118647546E-2
3.073995005E1,6.963412762E0,9.028418541E0,2.811566554E-2
3.074983718E1,7.013662338E0,9.461818695E0,-4.220340848E-1
3.075972437E1,6.939484596E0,9.681958199E0,-7.115656137E-1
3.076961156E1,6.386443615E0,9.540781975E0,-5.488536954E-1
3.077949869E1,5.847759247E0,9.071489334E0,-3.837489188E-1
3.078938588E1,5.773581982E0,8.472985268E0,-5.273182988E-1
3.079927302E1,6.130411625E0,8.135297775E0,-6.110670567E-1
3.080916020E1,6.506383896E0,8.046763420E0,-7.163512707E-1
3.081904734E1,6.681059837E0,8.089834213E0,-5.943173170E-1
3.082893453E1,6.388836384E0,8.233702660E0,-4.363910258E-1
3.083882171E1,5.838188171E0,8.286344528E0,-3.813561201E-1
3.084870885E1,5.574977875E0,8.322237015E0,-3.502494097E-1
3.085859604E1,5.491229057E0,8.487341881E0,-4.244269133E-1
3.086848322E1,5.445765018E0,8.736495018E0,-7.187440991E-1
3.087837036E1,5.362016678E0,8.927920341E0,-9.535398483E-1
3.088825755E1,5.100899696E0,8.997312546E0,-9.559326172E-1
3.089814468E1,4.511966228E0,9.021240234E0,-5.967101455E-1
3.090803187E1,3.985246181E0,8.923134804E0,-7.477571070E-2
3.091791900E1,4.095315933E0,8.781958580E0,1.190429255E-1
3.092780619E1,4.648356915E0,8.729315758E0,-6.041877344E-2
3.093769338E1,5.352445126E0,8.731708527E0,-1.106680483E-1
3.094758052E1,5.692225933E0,8.633303642E0,-1.495514158E-2
3.095746770E1,5.708975792E0,8.645268440E0,-1.106680483E-1
3.096735489E1,5.613262653E0,8.654839516E0,-3.885345757E-1
3.097724203E1,5.512764454E0,8.592626572E0,-7.498508096E-1
3.098712921E1,5.344967365E0,8.532805443E0,-8.910273314E-1
3.099701635E1,5.084149837E0,8.446663857E0,-7.450651526E-1
3.100690354E1,4.808975220E0,8.236095428E0,-8.982058167E-1
3.101679072E1,4.808975220E0,8.049156189E0,-9.439685345E-1
3.102667786E1,5.136792183E0,7.773981571E0,-4.531407952E-1
3.103656505E1,5.289932728E0,7.297510624E0,-3.236292601E-1
3.104645218E1,5.309075356E0,6.761219501E0,-9.631111473E-2
3.105633937E1,5.565406322E0,6.437889099E0,-8.434699476E-2
3.106622656E1,5.927021503E0,6.452246189E0,-1.345962733E-1
3.107611369E1,6.324230194E0,6.703791618E0,-2.183450609E-1
3.108600088E1,6.470491409E0,7.014858723E0,-2.494517565E-1
3.109588802E1,6.633203506E0,7.512865067E0,-2.446661144E-1
3.110577520E1,6.709774017E0,7.963014603E0,-1.393819153E-1
3.111566239E1,6.427121639E0,8.377271652E0,-2.931207791E-2
3.112554953E1,5.610869884E0,8.604590416E0,-3.888336942E-2
3.113543671E1,4.581357956E0,8.563912392E0,4.965107143E-2
3.114532385E1,3.846462488E0,8.396414757E0,-1.537388563E-1
3.115521104E1,3.671786308E0,8.154440880E0,-6.900302172E-1
3.116509822E1,3.954139471E0,7.843373299E0,-1.075573802E0
3.117498536E1,4.349254131E0,7.644769192E0,-1.559223056E0
3.118487255E1,4.567001343E0,7.651947498E0,-1.843968987E0
3.119475973E1,4.578965187E0,7.927122116E0,-1.499402523E0
3.120464687E1,4.277469635E0,8.240880966E0,-8.431708813E-1
3.121453406E1,3.901497364E0,8.559126854E0,-3.403790295E-1
3.122442125E1,3.796213150E0,8.808279037E0,2.093719877E-2
3.123430838E1,3.923032761E0,8.736495018E0,3.634099364E-1
3.124419557E1,3.456133127E0,8.611768723E0,8.793623000E-2
3.125408270E1,2.582453728E0,8.592626572E0,6.400800496E-2
3.126396989E1,2.330908298E0,8.561519623E0,4.830510616E-1
3.127385708E1,2.824128866E0,8.592626572E0,3.562314808E-1
3.128374421E1,3.384348631E0,8.516056061E0,3.490529954E-1
3.129363140E1,3.501596928E0,8.315058708E0,3.514458239E-1
3.130351854E1,3.420240879E0,8.008478165E0,7.776673436E-1
3.131340572E1,3.269493103E0,7.989335537E0,1.526919961E0
3.132329291E1,3.133102179E0,8.374878883E0,1.747059584E0
3.133318005E1,2.833700180E0,8.808279037E0,1.596311808E0
3.134306723E1,2.070090771E0,9.171988487E0,1.687239051E0
3.135295442E1,2.910270393E-1,9.227023125E0,1.720738530E0
3.136284156E1,-9.873384237E-1,9.104989052E0,1.768594980E0
3.137272875E1,-1.159621716E0,8.810671806E0,1.703988791E0
3.138261588E1,-1.037587762E0,8.484949112E0,1.646561027E0
3.139250307E1,-7.645068169E-1,8.501698494E0,1.651346684E0
3.140239026E1,-3.002992272E-1,8.798707962E0,1.687239051E0
3.141227739E1,3.272185028E-1,9.157630920E0,2.216351986E0
3.142216458E1,8.033902049E-1,9.337391853E0,2.857927561E0
3.143205176E1,5.042873621E-1,9.102596283E0,2.683251381E0
3.144193890E1,-1.109671518E-1,8.585447311E0,2.606681108E0
3.145182609E1,-6.664010882E-1,8.144868851E0,2.752643347E0
3.146171322E1,-1.334297776E0,7.986942768E0,2.458027124E0
3.147160041E1,-1.710269928E0,8.022834778E0,2.355135679E0
3.148148760E1,-2.071885347E0,8.061120033E0,2.288136721E0
3.149137473E1,-2.303989172E0,8.044370651E0,2.446063042E0
3.150126192E1,-2.327917337E0,8.082655907E0,2.501396894E0
3.151114911E1,-2.282453775E0,8.154440880E0,2.948854923E0
3.152103624E1,-2.318346024E0,8.245666504E0,3.257827997E0
3.153092343E1,-2.541177750E0,8.238488197E0,2.709572554E0
3.154081057E1,-2.522035122E0,8.271987915E0,2.805285454E0
3.155069776E1,-2.514856577E0,8.365307808E0,2.680858612E0
3.156058494E1,-2.476272345E0,8.499305725E0,2.506182671E0
3.157047208E1,-2.332702875E0,8.568697929E0,2.292922258E0
3.158035927E1,-1.942373753E0,8.590232849E0,2.058425665E0
3.159024645E1,-1.547558069E0,8.630910873E0,1.759023786E0
3.160013359E1,-1.358225942E0,8.647661209E0,1.548455358E0
3.161002078E1,-1.310369492E0,8.654839516E0,1.715952992E0
3.161990796E1,-1.195513964E0,8.801100731E0,2.094317913E0
3.162979510E1,-1.166800141E0,9.083454132E0,2.676073074E0
3.163968229E1,-1.403988719E0,9.655637741E0,3.717549086E0
3.164956942E1,-1.988136530E0,1.065404320E1,4.328018188E0
3.165945661E1,-2.502593279E0,1.153041458E1,5.089234829E0
3.166934380E1,-3.685544968E0,1.097258759E1,6.626324177E0
3.167923093E1,-5.418846130E0,9.277272224E0,7.356434345E0
3.168911812E1,-5.787340641E0,8.137690544E0,7.212864876E0
3.169900531E1,-3.943969965E0,8.611768723E0,6.772286415E0
3.170889244E1,-1.631306887E0,9.983753204E0,4.679762840E0
3.171877963E1,6.861419082E-1,1.151575851E1,2.388635159E0
3.172866677E1,2.455335140E0,1.249023533E1,1.397707582E0
3.173855395E1,2.409871578E0,1.210977650E1,9.834501147E-1
3.174844114E1,1.196112275E0,1.100848007E1,1.778166294E0
3.175832828E1,-3.098705411E-1,9.914361954E0,2.290529490E0
3.176821546E1,-1.118943691E0,9.282357216E0,1.440778375E0
3.177810265E1,-5.635097623E-1,9.174381256E0,1.194018483E0
3.178798979E1,-5.832505226E-2,9.160024643E0,8.470591903E-1
3.179787697E1,8.763712645E-2,9.265308380E0,1.074377418E0
3.180776416E1,4.935196787E-2,9.183952332E0,1.601097465E0
3.181765130E1,-1.013958603E-1,8.815457344E0,1.548455358E0
3.182753848E1,1.570289880E-1,8.504091263E0,1.603490233E0
3.183742562E1,7.196413875E-1,8.487341881E0,1.534098387E0
3.184731281E1,1.356431365E0,8.765208244E0,1.538884044E0
3.185720000E1,1.706082582E0,9.073882103E0,1.715952992E0
3.186708713E1,1.538584948E0,9.274879456E0,2.022533417E0
3.187697432E1,1.253539920E0,9.447462082E0,1.861915112E0
3.188686151E1,9.137591720E-1,9.562317848E0,1.639382601E0
3.189674864E1,5.401797295E-1,9.516854286E0,1.349851131E0
3.190663583E1,5.760720372E-1,9.428318977E0,1.364207983E0
3.191652302E1,6.981059909E-1,9.267701149E0,1.332802176E0
3.192641015E1,9.855438471E-1,9.265308380E0,9.882357717E-1
3.193629734E1,1.358824134E0,9.547960281E0,1.016949654E0
3.194618453E1,1.584048629E0,9.844969749E0,7.749754190E-1
3.195607166E1,1.603191137E0,9.780064583E0,9.523434043E-1
3.196595885E1,1.430907965E0,9.406784058E0,1.009771109E0
3.197584598E1,1.389930844E0,9.095417976E0,6.218347549E-1
3.198573317E1,1.315753341E0,9.023633003E0,4.136592150E-1
3.199562036E1,9.759725332E-1,9.126524925E0,2.003988922E-1
3.200550750E1,8.416753411E-1,9.488140106E0,3.529413417E-2
3.201539468E1,8.922237158E-1,9.710672379E0,-1.968096644E-1
3.202528187E1,1.074078321E0,9.736993790E0,-2.685943544E-1
3.203516900E1,1.258325577E0,9.717850685E0,-1.016949583E-2
3.204505619E1,1.287039518E0,9.643673897E0,1.980060786E-1
3.205494338E1,1.411466241E0,9.447462082E0,6.768696904E-1
3.206483052E1,1.517049551E0,9.212666512E0,8.231309652E-1
3.207471770E1,1.562513232E0,9.102596283E0,8.662018180E-1
3.208460489E1,1.550549030E0,9.157630920E0,1.160519004E0
3.209449203E1,1.507478237E0,9.296713829E0,1.031306505E0
3.210437921E1,1.653440475E0,9.401998520E0,8.494520187E-1
3.211426640E1,1.837687731E0,9.394820213E0,7.151548862E-1
3.212415354E1,1.794616938E0,9.334999084E0,5.285146832E-1
3.213404072E1,1.600798368E0,9.198308945E0,3.849453330E-1
3.214392786E1,1.493121386E0,9.174381256E0,3.418745399E-1
3.215381505E1,1.430907965E0,9.102596283E0,1.740778536E-1
3.216370223E1,1.406680584E0,9.090632439E0,-5.084748194E-2
3.217358937E1,1.505085468E0,9.337391853E0,-1.016949583E-2
3.218347656E1,1.397109270E0,9.533603668E0,1.094716340E-1
3.219336374E1,1.258325577E0,9.629316330E0,1.740778536E-1
3.220325088E1,1.004686356E0,9.624530792E0,4.112663865E-1
3.221313807E1,7.531409264E-1,9.471389771E0,5.404788256E-1
3.222302526E1,6.741777658E-1,9.160024643E0,5.548357368E-1
3.223291239E1,1.059721351E0,9.121739388E0,6.864410043E-1
3.224279958E1,1.619940877E0,9.274879456E0,2.844468057E-1
3.225268676E1,2.134696960E0,9.507282257E0,-2.207378894E-1
3.226257390E1,2.194517374E0,9.349356651E0,-2.638086975E-1
3.227246109E1,2.151446581E0,8.918349266E0,-3.260220885E-1
3.228234828E1,2.259123564E0,8.719446182E0,-5.751747489E-1
3.229223541E1,2.438585281E0,8.702695847E0,-5.368895531E-1
3.230212260E1,2.793022156E0,8.798707962E0,-5.967101455E-1
3.231200979E1,3.152244806E0,8.992527008E0,-7.642077208E-1
3.232189692E1,3.415455103E0,9.162417412E0,-6.517450809E-1
3.233178411E1,3.501596928E0,9.107381821E0,-4.938187599E-1
3.234167130E1,3.597309828E0,8.954241753E0,-4.794618487E-1
3.235155843E1,3.820141315E0,8.949456215E0,-3.837489188E-1
3.236144562E1,4.224827290E0,9.131310463E0,-1.202393398E-1
3.237133281E1,4.547858715E0,9.231808662E0,-1.992024779E-1
3.238121994E1,4.748855591E0,9.171988487E0,-2.949153781E-1
3.239110713E1,4.602893353E0,9.116953850E0,-4.579264224E-1
3.240099426E1,4.394717693E0,8.872885704E0,-3.861417472E-1
3.241088145E1,4.205385685E0,8.516056061E0,-6.302096844E-1
3.242076864E1,4.291826725E0,8.226524353E0,-9.487541914E-1
3.243065578E1,4.641178608E0,8.188239098E0,-1.257428288E0
3.244054296E1,4.825725079E0,8.113762856E0,-1.252642632E0
3.245043015E1,4.840082169E0,8.053941727E0,-9.080761671E-1
3.246031729E1,4.447360039E0,7.946264744E0,-5.967101455E-1
3.247020447E1,3.690928936E0,7.855337620E0,-9.439685345E-1
3.248009166E1,3.633202076E0,8.097012520E0,-1.992323995E0
3.248997880E1,4.684249401E0,8.815457344E0,-2.761018276E0
3.249986598E1,5.833402634E0,9.375677109E0,-3.107977629E0
3.250975317E1,6.532704830E0,9.483354568E0,-2.935694218E0
3.251964031E1,6.372086525E0,9.002098083E0,-2.627020121E0
3.252952750E1,5.850152493E0,8.463413239E0,-1.884646893E0
3.253941468E1,5.369194984E0,7.991728306E0,-1.104287624E0
3.254930182E1,4.811367989E0,7.781160355E0,-1.001396298E0
3.255918900E1,4.779962540E0,8.068299294E0,-1.152144074E0
3.256907619E1,5.225326538E0,8.523234367E0,-1.657328725E0
3.257896333E1,5.845366478E0,8.832207680E0,-1.949253201E0
3.258885052E1,6.446264267E0,8.836993217E0,-1.765005827E0
3.259873770E1,7.078567505E0,8.638090134E0,-1.817647934E0
3.260862484E1,7.380063057E0,8.520841599E0,-1.745863199E0
3.261851203E1,6.994519711E0,8.463413239E0,-1.405783296E0
3.262839921E1,6.314659119E0,8.315058708E0,-9.870393276E-1
3.263828635E1,5.802295685E0,8.216953278E0,-5.249254704E-1
3.264817354E1,5.519942760E0,8.260024071E0,-1.322034448E-1
3.265806072E1,5.560620785E0,8.449056625E0,2.093719877E-2
3.266794786E1,5.586941719E0,8.621339798E0,-7.776673418E-3
3.267783505E1,5.890830040E0,8.822636604E0,1.405783296E-1
3.268772223E1,6.106483459E0,8.939884186E0,8.315058798E-2
3.269760937E1,6.455835342E0,9.042776108E0,-1.489532143E-1
3.270749656E1,6.745666027E0,9.124132156E0,-2.973082066E-1
3.271738374E1,6.709774017E0,8.851349831E0,-4.411766827E-1
3.272727088E1,6.489634037E0,8.496912956E0,-7.354938388E-1
3.273715807E1,6.116054535E0,8.353343964E0,-1.063609719E0
3.274704526E1,5.936593056E0,8.386843681E0,-1.144965649E0
3.275693239E1,5.883651733E0,8.382058144E0,-1.171286702E0
3.276681958E1,5.871687889E0,8.183453560E0,-1.046859860E0
3.277670676E1,5.900401592E0,7.831409454E0,-1.020538807E0
3.278659390E1,5.811867237E0,7.608876705E0,-1.068395257E0
3.279648109E1,5.546263695E0,7.529614449E0,-9.005986452E-1
3.280636828E1,5.244469166E0,7.486543655E0,-7.019943595E-1
3.281625546E1,5.522335529E0,7.536793232E0,-8.814560175E-1
3.282614260E1,5.785545826E0,7.781160355E0,-1.281356573E0
3.283602979E1,4.794618607E0,7.659126282E0,-6.469594240E-1
3.284591697E1,4.346861362E0,7.424330235E0,-7.713862062E-1
3.285580411E1,4.370789528E0,7.414759159E0,-8.958129883E-1
3.286569130E1,4.744070053E0,7.620841026E0,-3.140579760E-1
3.287557848E1,5.251647472E0,7.829016685E0,-5.383851007E-3
3.288546562E1,6.032305717E0,7.852944851E0,5.443671346E-2
3.289535281E1,6.836593628E0,7.486543655E0,-1.752742529E-1
3.290524000E1,7.066603661E0,6.849753857E0,5.922235921E-2
3.291512713E1,6.817451000E0,6.588936329E0,-3.478565812E-1
3.292501432E1,6.585347176E0,6.890431881E0,-9.894321561E-1
3.293490150E1,6.163911343E0,7.443472862E0,-9.678967595E-1
3.294478869E1,5.570191860E0,8.044370651E0,-9.176474810E-1
3.295467583E1,5.397908688E0,8.537590981E0,-9.029914737E-1
3.296456302E1,5.397908688E0,8.630910873E0,-1.444068432E0
3.297445020E1,5.383552074E0,8.465806961E0,-1.341177106E0
3.298433734E1,5.184648514E0,8.185846329E0,-1.424925923E0
3.299422453E1,5.110470772E0,7.862515926E0,-1.626222134E0
3.300411171E1,5.292325497E0,7.522436142E0,-1.683649778E0
